file_name,text,audiofile
Cheering_u2iXtdqZIz8.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_u2iXtdqZIz8.png
Cheering_UV90mG6wLBA.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_UV90mG6wLBA.png
Cheering_wSDBLBR5r4Y.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_wSDBLBR5r4Y.png
Cheering_wFwQ6sQWdD8.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_wFwQ6sQWdD8.png
Cheering_0hrpu0UHkVw.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_0hrpu0UHkVw.png
Cheering_4AZPDLhB--g.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_4AZPDLhB--g.png
Cheering_L5EscAyv4a4.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_L5EscAyv4a4.png
Cheering_2-RBVkZKJ54.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_2-RBVkZKJ54.png
Cheering_RyPTSL-Zb3c.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_RyPTSL-Zb3c.png
Cheering_zdPyYwzA1TE.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_zdPyYwzA1TE.png
Cheering_FwoJ69JvYjo.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_FwoJ69JvYjo.png
Cheering_iYrfMKz1xE8.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_iYrfMKz1xE8.png
Cheering_Bc6AIHASWxI.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_Bc6AIHASWxI.png
Cheering_6f9hp7CJn64.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_6f9hp7CJn64.png
Cheering_EHbGdsiQ-nE.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_EHbGdsiQ-nE.png
Cheering_NPDedSeMXTw.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_NPDedSeMXTw.png
Cheering_WtV5ird3gPM.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_WtV5ird3gPM.png
Cheering_5exxJqJLrts.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_5exxJqJLrts.png
Cheering_5upBlkwvHmg.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_5upBlkwvHmg.png
Cheering_BtwvdgECX10.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_BtwvdgECX10.png
Cheering_x6T5ambPKwg.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_x6T5ambPKwg.png
Cheering_POZdRIMLlXc.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_POZdRIMLlXc.png
Cheering_vwJU-4f2rOg.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_vwJU-4f2rOg.png
Cheering_o-uOzHZRdYM.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_o-uOzHZRdYM.png
Cheering_7J7_OGwI2O4.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_7J7_OGwI2O4.png
Cheering_GIFaOp1XGs8.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_GIFaOp1XGs8.png
Cheering_8430QfEUpWo.png,A spectrogram of cheering,/home/ryan/diss/msc_diss/sdspeech/data/AudioSet/data/dataset/train/Cheering_8430QfEUpWo.png
